source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
The Himalayan Times,http://www.thehimalayantimes.com/fullNews.php?headline=+Landslide+obstructs+road+&NewsID=418512,6063,06/17/2014 11:00:00 PM,,Dadeldhura,"The section of the KI Singh Highway from Dadeldhura to Dipayal has been obstructed by landslide triggered by rainfall. A landslide occurred near Rai in Dadeldhura district following incessant rainfall since last night obstructed the road. Dozens of vehicles and many passengers have been stranded due to the highway blockade. Police have been mobilised since Wednesday morning to remove the landslide debris and open the highway for vehicles, it is said.",Dadeldhura,25km,landslide,downpour,small,above_road,0,0,,,,glc,6063,Nepal,NP,Far Western,23416,Dipayal,17.49205,08/24/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.7651,29.2983
sify.com,http://sify.com/news/landslides-flash-floods-damage-roads-in-uttarakhand-news-national-kjxruecgidd.html,2470,09/19/2010 12:00:00 AM,,"Dehradun-Mussoorie rd, Himachal Pradesh","Dehradun, Sep 23 (IANS) Widespread landslides and flash floods triggered by last week's torrential rains in Uttarakhand have cut off large parts of the Himalayan state and left hundreds of tourists and pilgrims stranded, including on the Mansarovar route.  The landslides and flash floods have claimed at least 68 lives since Sunday.   the Delhi-Dehradun and Mussoorie route is also badly damaged. ","Dehradun-Mussoorie rd, Himachal Pradesh",5km,landslide,downpour,medium,unknown,0,,,,,glc,2470,India,IN,Uttarakhand,25753,Mussoorie,3.42534,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.0767,30.4326
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/rains-drench-north-india-7-die-in-rainlinked-incidents/753764.html,3757,07/10/2011 12:00:00 AM,,Nalupani area in Uttarkashi district,"In Uttarakhand, light to moderate rains continued to lash most parts of the hill state with the Met office predicting more rains during the next 24 hours. Incessant rains triggered landslides at Nalupani area in Uttarkashi district blocking vehicular traffic, official sources said, adding efforts are on to clear the debris and reopen the road for vehicles.In Rajasthan, light to moderate rainfall occurred at many places in Udaipur and Kota divisions and at a few places in Jaipur, Ajmer and Bharatpur division.Jaipur and Dabok received 19.4 mm and 18.3 mm rains respectively, according to the Met department.Several areas of Himachal experienced moderate to heavy rains with the showers triggering landslides at some places in Mandi district.Mandi was wettest in the region with 73.8 mm rains while state capital Shimla recorded 35 mm. The sky remained overcast in Shimla and thick fog engulfed the region with humidity level ranging between 82 and 96 per cent.The maximum temperatures increased m",Nalupani area in Uttarkashi district,10km,landslide,downpour,medium,unknown,0,,,,,glc,3757,India,IN,Uttarakhand,17123,UttarkÄshi,0.50842,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4399,30.7333
timesofindia.indiatimes,http://timesofindia.indiatimes.com/news/world/south-asia/Landslide-kills-12-in-west-Nepal/articleshow/5093349.cms,1226,10/06/2009 12:00:00 AM,,"Mastamandu village, Dadeldhura district","At least 12 people were killed and 11 houses swept away after a landslide struck Mastamandu village in western Nepal today. The landslide hit the village of Dadeldhura district, 525 kilometres from here at 3 am local time flattening two houses, Deputy Superintendent of Police Chakra Bahadur Singh said. The landslide struck the remote village after three days of continuous rainfall.  The countryâs meteorological department said in a statement that large parts of western Nepal had received rains in excess of 20 centimetres in the past 48 hours. A statement issued by the meteorological department said Dhangadhi town in western Nepal had received 350 millimetres of rain in a 48-hour period ending Tuesday evening and more rains were expected. ","Mastamandu village, Dadeldhura district",10km,landslide,downpour,large,unknown,12,,,,,glc,1226,Nepal,NP,Far Western,19014,DadeldhurÄ,9.32511,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.675,29.2833
china,http://www.china.org.cn/environment/2011-07/22/content_23044018.htm,3900,08/08/2011 12:00:00 AM,,"Govindghat, on the Rishikesh-Badrinath highway","The pilgrimage to the Himalayan shrines of Badrinath, Gangotri and Yamunotri was suspended after the roads leading to them were hit by fresh landslides following heavy rains on Monday, leaving hundreds of pilgrims stranded.  Landslides struck the Rishikesh-Badrinath highway at several places including Govindghat, blocking vehicular traffic. The Rishikesh-Yamunotri National Highway has also been hit by landslides at Chhatanga area, official sources said here.  The yatra to Gangotri temple remained suspended for the second consecutive day as the landslides that hit the Rishikesh-Gangotri National Highway at Sainj in Uttarkashi district on Sunday have not been cleared so far.  Fresh landslides have also hit the highway at Helkugad and Netala, the sources said.  PWD, BRO and police personnel are working round-the-clock to clear the debris and reopen the road for vehicular traffic.  Meanwhile, administrative teams have been sent to the affected areas to take care of the stranded pilgrims, t","Govindghat, on the Rishikesh-Badrinath highway",5km,landslide,downpour,medium,unknown,0,,,,,glc,3900,India,IN,Uttarakhand,13865,JoshÄ«math,10.71033,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5566,30.6521
post.jagran.com,http://post.jagran.com/2-killed-in-landslide-as-heavy-rains-lash-uttarakhand-1376460094,5320,08/13/2013 08:00:00 AM,,"Kot Village Of Tehri District,Â Uttarakhand","An elderly woman and her granddaughter died on the spot when debris of landslide fell on their house in Kot village of Tehri district, SDM Jagdish Lal said.","Kot Village Of Tehri District,Â Uttarakhand",5km,landslide,downpour,medium,unknown,2,,,,,glc,5320,India,IN,Uttarakhand,17123,UttarkÄshi,17.08724,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3449,30.6014
post.jagran.com,http://post.jagran.com/fresh-landslides-hit-1374126579,5130,07/18/2013 12:00:00 AM,,"Netali Maneri Marg, Uttarkashi District, Uttarakhand","More than 60 families were shifted to safer places in Chamoli district of Uttarakhand after heavy rains lashed several areas, resulting in landslides. Meanwhile, former Uttarakhand CM Ramesh Pokhriyal Nishank had a narrow escape when a landslide hit the Netali Maneri Marg in Uttarkashi district, when he was on a tour to assess the situation, said District Magistrate Pankaj Pandey.","Netali Maneri Marg, Uttarkashi District, Uttarakhand",5km,debris_flow,downpour,small,unknown,0,,,,,glc,5130,India,IN,Uttarakhand,17123,UttarkÄshi,0.85194,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4347,30.7314
zeenews,http://www.zeenews.com/news689983.html,3141,02/23/2011 12:00:00 AM,,"Rishikesh-Badrinath national highway to Rudraprayag, Chamoli, and Badrinath, Uttarakhand","February 26, 2011, 18:57  Dehradun: Sporadic landslides on Saturday disrupted the pilgrimage to Badrinath shrine and caused inconvenience to commuters and tourists going to Chamoli and Rudraprayag, official sources said.  The Rishikesh-Badrinath national highway was completely closed on Wednesday and Thursday due to sporadic landslides which caused heavy inconvenience to the commuters, they said, adding that the landslides were still occurring.  The local people are struggling with shortage of food, fuel and medical supplies leading to rise in the prices of essential commodities because of the disruptions caused by these landslides, the sources added.","Rishikesh-Badrinath national highway to Rudraprayag, Chamoli, and Badrinath, Uttarakhand",50km,landslide,downpour,medium,unknown,0,,,,,glc,3141,India,IN,Uttarakhand,2000,PÄ«palkoti,20.09961,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.2293,30.4749
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/landslides-suspend-chardham-yatra/786379.html,3913,08/12/2011 12:00:00 AM,,"The Chardham yatra, shrines of Badrinath, Kedarnath, Gangotri, and Yamunotri","Dehradun, Aug 12 (PTI) The Chardham yatra comprising pilgrimage to four Himalayan shrines of Badrinath, Kedarnath, Gangotri and Yamunotri came to a halt today due to landslides following rains, a day after it had resumed.The Rishikesh-Gangotri national highway, hit by landslides at Sainj area of Uttarkashi district on Aug 7, remained closed for the sixth consecutive day.Moreover, highways leading to three other shrines were also effected by fresh landslides at several places suspending the yatra completely, officials said.The blockade has left hundreds of pilgrims stranded at various places but the state government claimed that all arrangements for their food and lodging were already in place.The pilgrimage to Badrinath, Kedarnath and Yamunotri had resumed on Wednesday night after remaining suspended for two days.The BRO, PWD and police personnel are trying to clear the roads, officials said.Meanwhile, light to moderate rains continued to lash most parts of Uttarakhand with Uttarkashi ","The Chardham yatra, shrines of Badrinath, Kedarnath, Gangotri, and Yamunotri",25km,landslide,rain,medium,unknown,0,,,,,glc,3913,India,IN,Uttarakhand,186079,Haridwar,4.1362,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.1723,29.9121
www.business-standard.com,http://www.business-standard.com/article/specials/fresh-landslide-plays-spoil-sport-to-rescue-operations-113062500319_1.html,4975,06/24/2013 10:00:00 PM,,"Sirobhgarh Bend, Srinagar-Rudraprayag Highway, Uttarakhand, Northern India","Fresh spells of rain followed by a landslide at Sirobhgarh bend on the Srinagar-Rudraprayag highway have come as a body blow to the ongoing rescue-and-relief operations in Uttarakhand. An entire stretch of 200-300 metres of road has been wiped away by the slide that happened late on Monday night. ""The highway was open briefly between 8 pm and midnight after force had worked all the day to rebuild the road. But fresh spells of rain around midnight nullified all the hard work by us,"" says Palam Singh Negi, officer on duty, Uttarakhand Police. Crucial supplies such as vegetables, provisions and other relief items headed for Rudraprayag and flood-affected areas ahead are stuck here, with scores of vehicles that left Srinagar last evening unable to move ahead.","Sirobhgarh Bend, Srinagar-Rudraprayag Highway, Uttarakhand, Northern India",10km,landslide,downpour,medium,unknown,0,,,,,glc,4975,India,IN,Uttarakhand,2571,RudraprayÄg,6.85261,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.9228,30.2524
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/yatra-to-kedarnath-gangotri-yamunotri-resumes/745000.html,3678,06/30/2011 12:00:00 AM,,"Pauri-Safdarkhal road, blocked at Khundadhar","Dehradun, Jul 1 (PTI) National highways leading to Kedarnath, Gangotri and Yamunotri, which were blocked due to landslides following heavy rains, were reopened today for traffic to resume the yatra, official sources said.The national highways leading to Kedarnath, Gangotri and Yamunotri were reopened for traffic after the Border Road Organisation (BRO) and police personnel cleared the debris, they said.However, traffic on Almora-Pithoragarh road could not be resumed as landslides continued to hit the area. Pauri- Safdarkhal road has also been blocked at Khundadhar area due to landslides.The landslides triggered by heavy rains for the past couple of days in most parts of Uttarakhand had blocked several roads in the state and forced the government to issue an alert.Uttarakhand Chief Minister Ramesh Pokhriyal Nishank has directed the district magistrates of all the 13 districts to remain on alert.A total of 10 people have so far been killed in the state in various rains-related incidents ","Pauri-Safdarkhal road, blocked at Khundadhar",50km,landslide,downpour,medium,unknown,0,,,,,glc,3678,India,IN,Uttarakhand,26514,Pauri,0.64758,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.7753,30.15
economictimes.indiatimes,http://economictimes.indiatimes.com/articleshow/6492259.cms,2390,09/04/2010 12:00:00 AM,,"Karmkund(?), on Rishikesh-Gangotri hwy","DEHRA DUN: Fresh triggered by rains today disrupted the pilgrimage to , and in the Garhwal Himalayas of Uttarakhand.  The landslides hit various places in Chamoli and Uttarkashi districts blocking the routes to the shrines of Badrinath, Gangotri and Yamunotri, Disaster Management and Mitigation Centre (DMMC) said here.  While Rishikesh-Badrinath national highway was blocked by landslides at Chhinka area, Rishikesh-Gangotri national highway was hit at Karmkund blocking vehicular traffic, they said, adding the road leading to Yamunotri has been blocked at Ranachatti.","Karmkund(?), on Rishikesh-Gangotri hwy",50km,landslide,downpour,medium,unknown,0,,,,,glc,2390,India,IN,Uttarakhand,17123,UttarkÄshi,18.69147,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.623,30.796
news.in,http://news.in.msn.com/national/article.aspx?cp-documentid=5187654,3558,05/31/2011 12:00:00 AM,,"road to Yamunotri shrine, Uttarakashi","The landslides also blocked traffic on the road stranding pilgrims visiting Yamunotri shrine. However, the road was opened for light vehicles after some time. Rains lashed most parts of Garhwal and Kumaon region. Dehra Dun received 15.8 mm of rains, Pauri 25 mm, Ranikhet 38 mm Mukteshwar 37 mm, Nainital 31, Rudraprayag and Barkot both 40 mm.","road to Yamunotri shrine, Uttarakashi",25km,landslide,rain,medium,unknown,0,,,,,glc,3558,India,IN,Uttarakhand,7725,Barkot,17.01484,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3276,30.9206
ekantipur,http://kathmandupost.ekantipur.com/news/2016-10-16/mahakali-sweeps-darchula-embankment.html,9630,10/04/2016 12:00:00 AM,,Mahakali river at Bangabagad,"A landslide occurred in Pithoragarh of Dharchula, India, on Friday night swept away the temporary embankment built on the Nepali side of Mahakali River, triggering fears of possible floor among people living in Bangabagad Village of Darchula district.  http://bit.ly/2ejsHVw",Mahakali river at Bangabagad,1km,rock_fall,unknown,medium,above_river,0,0,,http://assets-cdn.ekantipur.com/images/the-kathmandu-post/miscellaneous/16102016070551mahakali-katan-1000x0.jpg,,glc,9630,India,IN,Uttarakhand,47571,PithorÄgarh,17.49738,10/22/2016 01:04:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.553,29.8521
www.thehindubusinessline.com,http://www.thehindubusinessline.com/news/rains-trigger-cloudburst-landslides-in-uttarakhand/article4948408.ece,5183,07/24/2013 12:00:00 AM,,"Tefana, Uttarakhand",The rains also triggered landslides in Tefna and Tirfaq villages due to which several houses collapsed. ,"Tefana, Uttarakhand",1km,landslide,downpour,medium,unknown,0,,,,,glc,5183,India,IN,Uttarakhand,2000,PÄ«palkoti,16.52332,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.3286,30.3056
indiatoday.intoday,http://indiatoday.intoday.in/site/Story/113220/India/19-perish-as-rains-pound-uttarakhand.html,2444,09/18/2010 12:00:00 AM,,"Nainital district, Uttarakhand","Eight people were killed in landslides and cloudbursts in Nainital district prompting authorities to evacuate people from several villages to safer places.  Ramola was the worst-hit in the scenic district where four were washed away by surging waters, an official said.","Nainital district, Uttarakhand",50km,landslide,downpour,medium,unknown,4,,,,,glc,2444,India,IN,Uttarakhand,139497,Haldwani,2.98316,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5371,29.2484
